
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 10-Feb-2026 at 09:55:27.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6
       (s)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
    4.7600   1.3580655E+07   1.3592556E+07   1.3425070E+07   1.3403766E+07   1.3191464E+07   1.3200867E+07   1.3634070E+07   1.3645730E+07   1.3456846E+07   1.3434582E+07   1.3226558E+07   1.3237162E+07
    4.7700   1.3583983E+07   1.3596384E+07   1.3433237E+07   1.3411677E+07   1.3190469E+07   1.3199629E+07   1.3639827E+07   1.3652048E+07   1.3464680E+07   1.3441940E+07   1.3223919E+07   1.3234437E+07
    4.7800   1.3586564E+07   1.3599472E+07   1.3441713E+07   1.3419949E+07   1.3189719E+07   1.3198576E+07   1.3644958E+07   1.3657746E+07   1.3472778E+07   1.3449607E+07   1.3221491E+07   1.3231874E+07
    4.7900   1.3588414E+07   1.3601836E+07   1.3450504E+07   1.3428586E+07   1.3189184E+07   1.3197680E+07   1.3649347E+07   1.3662704E+07   1.3481155E+07   1.3457607E+07   1.3219356E+07   1.3229548E+07
    4.8000   1.3589546E+07   1.3603493E+07   1.3459618E+07   1.3437593E+07   1.3188825E+07   1.3196903E+07   1.3652879E+07   1.3666804E+07   1.3489828E+07   1.3465968E+07   1.3217592E+07   1.3227526E+07
    4.8100   1.3589980E+07   1.3604467E+07   1.3469065E+07   1.3446976E+07   1.3188604E+07   1.3196206E+07   1.3655447E+07   1.3669938E+07   1.3498814E+07   1.3474718E+07   1.3216264E+07   1.3225870E+07
    4.8200   1.3589730E+07   1.3604771E+07   1.3478850E+07   1.3456739E+07   1.3188488E+07   1.3195558E+07   1.3656961E+07   1.3672013E+07   1.3508133E+07   1.3483882E+07   1.3215424E+07   1.3224624E+07
    4.8300   1.3588817E+07   1.3604431E+07   1.3488981E+07   1.3466885E+07   1.3188439E+07   1.3194921E+07   1.3657346E+07   1.3672955E+07   1.3517803E+07   1.3493484E+07   1.3215105E+07   1.3223814E+07
    4.8400   1.3587253E+07   1.3603458E+07   1.3499463E+07   1.3477419E+07   1.3188424E+07   1.3194264E+07   1.3656551E+07   1.3672713E+07   1.3527842E+07   1.3503548E+07   1.3215316E+07   1.3223448E+07
    4.8500   1.3585051E+07   1.3601869E+07   1.3510300E+07   1.3488340E+07   1.3188421E+07   1.3193562E+07   1.3654551E+07   1.3671264E+07   1.3538269E+07   1.3514091E+07   1.3216044E+07   1.3223510E+07
    4.8600   1.3582219E+07   1.3599674E+07   1.3521494E+07   1.3499649E+07   1.3188402E+07   1.3192792E+07   1.3651346E+07   1.3668610E+07   1.3549100E+07   1.3525127E+07   1.3217254E+07   1.3223963E+07
    4.8700   1.3578766E+07   1.3596880E+07   1.3533046E+07   1.3511347E+07   1.3188354E+07   1.3191939E+07   1.3646961E+07   1.3664782E+07   1.3560350E+07   1.3536666E+07   1.3218885E+07   1.3224748E+07
    4.8800   1.3574693E+07   1.3593490E+07   1.3544955E+07   1.3523432E+07   1.3188264E+07   1.3190990E+07   1.3641448E+07   1.3659834E+07   1.3572030E+07   1.3548714E+07   1.3220858E+07   1.3225788E+07
    4.8900   1.3570000E+07   1.3589505E+07   1.3557217E+07   1.3535898E+07   1.3188126E+07   1.3189941E+07   1.3634880E+07   1.3653847E+07   1.3584151E+07   1.3561271E+07   1.3223076E+07   1.3226990E+07
    4.9000   1.3564685E+07   1.3584921E+07   1.3569828E+07   1.3548743E+07   1.3187943E+07   1.3188793E+07   1.3627349E+07   1.3646916E+07   1.3596716E+07   1.3574330E+07   1.3225432E+07   1.3228252E+07
    4.9100   1.3558747E+07   1.3579738E+07   1.3582780E+07   1.3561957E+07   1.3187713E+07   1.3187544E+07   1.3618957E+07   1.3639152E+07   1.3609729E+07   1.3587881E+07   1.3227809E+07   1.3229463E+07
    4.9200   1.3552178E+07   1.3573946E+07   1.3596063E+07   1.3575534E+07   1.3187446E+07   1.3186208E+07   1.3609820E+07   1.3630674E+07   1.3623186E+07   1.3601909E+07   1.3230091E+07   1.3230514E+07
    4.9300   1.3544980E+07   1.3567546E+07   1.3609669E+07   1.3589464E+07   1.3187149E+07   1.3184788E+07   1.3600051E+07   1.3621602E+07   1.3637080E+07   1.3616396E+07   1.3232166E+07   1.3231299E+07
    4.9400   1.3537148E+07   1.3560533E+07   1.3623582E+07   1.3603733E+07   1.3186829E+07   1.3183294E+07   1.3589764E+07   1.3612054E+07   1.3651400E+07   1.3631315E+07   1.3233930E+07   1.3231724E+07
    4.9500   1.3528686E+07   1.3552910E+07   1.3637790E+07   1.3618328E+07   1.3186497E+07   1.3181736E+07   1.3579063E+07   1.3602137E+07   1.3666127E+07   1.3646642E+07   1.3235297E+07   1.3231708E+07
    4.9600   1.3519600E+07   1.3544680E+07   1.3652278E+07   1.3633235E+07   1.3186154E+07   1.3180118E+07   1.3568041E+07   1.3591946E+07   1.3681242E+07   1.3662346E+07   1.3236198E+07   1.3231189E+07
    4.9700   1.3509901E+07   1.3535854E+07   1.3667028E+07   1.3648435E+07   1.3185806E+07   1.3178447E+07   1.3556774E+07   1.3581558E+07   1.3696717E+07   1.3678394E+07   1.3236587E+07   1.3230127E+07
    4.9800   1.3499606E+07   1.3526448E+07   1.3682026E+07   1.3663913E+07   1.3185449E+07   1.3176720E+07   1.3545321E+07   1.3571031E+07   1.3712525E+07   1.3694752E+07   1.3236442E+07   1.3228504E+07
    4.9900   1.3488739E+07   1.3516484E+07   1.3697249E+07   1.3679646E+07   1.3185075E+07   1.3174933E+07   1.3533717E+07   1.3560399E+07   1.3728631E+07   1.3711387E+07   1.3235764E+07   1.3226326E+07
    5.0000   1.3477326E+07   1.3505991E+07   1.3712684E+07   1.3695617E+07   1.3184673E+07   1.3173076E+07   1.3521982E+07   1.3549678E+07   1.3745000E+07   1.3728263E+07   1.3234581E+07   1.3223622E+07
    5.0100   1.3465404E+07   1.3495002E+07   1.3728310E+07   1.3711802E+07   1.3184224E+07   1.3171134E+07   1.3510112E+07   1.3538859E+07   1.3761595E+07   1.3745345E+07   1.3232938E+07   1.3220441E+07
    5.0200   1.3453013E+07   1.3483560E+07   1.3744108E+07   1.3728180E+07   1.3183705E+07   1.3169086E+07   1.3498090E+07   1.3527920E+07   1.3778376E+07   1.3762599E+07   1.3230902E+07   1.3216849E+07
    5.0300   1.3440198E+07   1.3471708E+07   1.3760060E+07   1.3744729E+07   1.3183090E+07   1.3166910E+07   1.3485882E+07   1.3516821E+07   1.3795305E+07   1.3779993E+07   1.3228551E+07   1.3212925E+07
    5.0400   1.3427006E+07   1.3459496E+07   1.3776148E+07   1.3761426E+07   1.3182343E+07   1.3164576E+07   1.3473447E+07   1.3505513E+07   1.3812344E+07   1.3797495E+07   1.3225972E+07   1.3208755E+07
    5.0500   1.3413491E+07   1.3446977E+07   1.3792354E+07   1.3778248E+07   1.3181433E+07   1.3162053E+07   1.3460737E+07   1.3493942E+07   1.3829455E+07   1.3815076E+07   1.3223255E+07   1.3204429E+07
    5.0600   1.3399703E+07   1.3434201E+07   1.3808659E+07   1.3795173E+07   1.3180322E+07   1.3159310E+07   1.3447703E+07   1.3482054E+07   1.3846604E+07   1.3832710E+07   1.3220487E+07   1.3200031E+07
    5.0700   1.3385696E+07   1.3421225E+07   1.3825046E+07   1.3812177E+07   1.3178973E+07   1.3156313E+07   1.3434303E+07   1.3469798E+07   1.3863760E+07   1.3850371E+07   1.3217746E+07   1.3195639E+07
    5.0800   1.3371519E+07   1.3408096E+07   1.3841500E+07   1.3829243E+07   1.3177349E+07   1.3153030E+07   1.3420500E+07   1.3457136E+07   1.3880894E+07   1.3868036E+07   1.3215095E+07   1.3191316E+07
    5.0900   1.3357221E+07   1.3394866E+07   1.3858002E+07   1.3846344E+07   1.3175418E+07   1.3149430E+07   1.3406272E+07   1.3444040E+07   1.3897981E+07   1.3885686E+07   1.3212580E+07   1.3187107E+07
    5.1000   1.3342843E+07   1.3381578E+07   1.3874538E+07   1.3863465E+07   1.3173146E+07   1.3145484E+07   1.3391612E+07   1.3430501E+07   1.3915002E+07   1.3903300E+07   1.3210225E+07   1.3183038E+07
    5.1100   1.3328428E+07   1.3368272E+07   1.3891091E+07   1.3880585E+07   1.3170508E+07   1.3141170E+07   1.3376531E+07   1.3416529E+07   1.3931940E+07   1.3920864E+07   1.3208031E+07   1.3179109E+07
    5.1200   1.3314008E+07   1.3354981E+07   1.3907647E+07   1.3897686E+07   1.3167481E+07   1.3136469E+07   1.3361057E+07   1.3402153E+07   1.3948785E+07   1.3938363E+07   1.3205972E+07   1.3175298E+07
    5.1300   1.3299609E+07   1.3341733E+07   1.3924190E+07   1.3914751E+07   1.3164048E+07   1.3131364E+07   1.3345238E+07   1.3387423E+07   1.3965528E+07   1.3955783E+07   1.3204000E+07   1.3171560E+07
    5.1400   1.3285254E+07   1.3328550E+07   1.3940708E+07   1.3931764E+07   1.3160200E+07   1.3125848E+07   1.3329139E+07   1.3372407E+07   1.3982165E+07   1.3973114E+07   1.3202044E+07   1.3167828E+07
    5.1500   1.3270961E+07   1.3315448E+07   1.3957185E+07   1.3948710E+07   1.3155927E+07   1.3119915E+07   1.3312839E+07   1.3357188E+07   1.3998696E+07   1.3990345E+07   1.3200015E+07   1.3164017E+07
    5.1600   1.3256738E+07   1.3302435E+07   1.3973606E+07   1.3965573E+07   1.3151230E+07   1.3113567E+07   1.3296428E+07   1.3341862E+07   1.4015122E+07   1.4007468E+07   1.3197808E+07   1.3160028E+07
    5.1700   1.3242595E+07   1.3289520E+07   1.3989960E+07   1.3982341E+07   1.3146111E+07   1.3106806E+07   1.3280004E+07   1.3326533E+07   1.4031448E+07   1.4024475E+07   1.3195308E+07   1.3155752E+07
    5.1800   1.3228532E+07   1.3276702E+07   1.4006230E+07   1.3998997E+07   1.3140578E+07   1.3099640E+07   1.3263669E+07   1.3311309E+07   1.4047677E+07   1.4041359E+07   1.3192398E+07   1.3151076E+07
    5.1900   1.3214553E+07   1.3263985E+07   1.4022403E+07   1.4015531E+07   1.3134639E+07   1.3092079E+07   1.3247522E+07   1.3296295E+07   1.4063815E+07   1.4058112E+07   1.3188960E+07   1.3145890E+07
    5.2000   1.3200657E+07   1.3251365E+07   1.4038466E+07   1.4031927E+07   1.3128303E+07   1.3084133E+07   1.3231655E+07   1.3281590E+07   1.4079867E+07   1.4074728E+07   1.3184885E+07   1.3140089E+07
    5.2100   1.3186846E+07   1.3238844E+07   1.4054403E+07   1.4048172E+07   1.3121581E+07   1.3075815E+07   1.3216152E+07   1.3267282E+07   1.4095835E+07   1.4091200E+07   1.3180077E+07   1.3133582E+07
    5.2200   1.3173122E+07   1.3226420E+07   1.4070201E+07   1.4064253E+07   1.3114481E+07   1.3067131E+07   1.3201080E+07   1.3253442E+07   1.4111719E+07   1.4107521E+07   1.3174457E+07   1.3126293E+07
    5.2300   1.3159490E+07   1.3214100E+07   1.4085845E+07   1.4080155E+07   1.3107014E+07   1.3058094E+07   1.3186492E+07   1.3240126E+07   1.4127519E+07   1.4123684E+07   1.3167966E+07   1.3118169E+07
    5.2400   1.3145958E+07   1.3201890E+07   1.4101322E+07   1.4095864E+07   1.3099179E+07   1.3048706E+07   1.3172420E+07   1.3227366E+07   1.4143229E+07   1.4139678E+07   1.3160571E+07   1.3109176E+07
    5.2500   1.3132539E+07   1.3189801E+07   1.4116616E+07   1.4111364E+07   1.3090983E+07   1.3038973E+07   1.3158877E+07   1.3215177E+07   1.4158841E+07   1.4155496E+07   1.3152262E+07   1.3099307E+07
    5.2600   1.3119251E+07   1.3177851E+07   1.4131712E+07   1.4126640E+07   1.3082421E+07   1.3028893E+07   1.3145857E+07   1.3203551E+07   1.4174341E+07   1.4171125E+07   1.3143057E+07   1.3088579E+07
    5.2700   1.3106113E+07   1.3166059E+07   1.4146596E+07   1.4141676E+07   1.3073488E+07   1.3018463E+07   1.3133335E+07   1.3192460E+07   1.4189714E+07   1.4186553E+07   1.3132994E+07   1.3077031E+07
    5.2800   1.3093154E+07   1.3154451E+07   1.4161253E+07   1.4156455E+07   1.3064176E+07   1.3007677E+07   1.3121272E+07   1.3181860E+07   1.4204941E+07   1.4201765E+07   1.3122134E+07   1.3064721E+07
    5.2900   1.3080401E+07   1.3143057E+07   1.4175666E+07   1.4170957E+07   1.3054473E+07   1.2996526E+07   1.3109617E+07   1.3171696E+07   1.4219998E+07   1.4216747E+07   1.3110556E+07   1.3051728E+07
    5.3000   1.3067887E+07   1.3131908E+07   1.4189821E+07   1.4185167E+07   1.3044366E+07   1.2984998E+07   1.3098311E+07   1.3161902E+07   1.4234858E+07   1.4231479E+07   1.3098351E+07   1.3038139E+07
    5.3100   1.3055647E+07   1.3121039E+07   1.4203701E+07   1.4199066E+07   1.3033839E+07   1.2973082E+07   1.3087291E+07   1.3152408E+07   1.4249494E+07   1.4245943E+07   1.3085618E+07   1.3024052E+07
    5.3200   1.3043718E+07   1.3110486E+07   1.4217291E+07   1.4212634E+07   1.3022879E+07   1.2960767E+07   1.3076495E+07   1.3143146E+07   1.4263875E+07   1.4260117E+07   1.3072460E+07   1.3009567E+07
    5.3300   1.3032131E+07   1.3100282E+07   1.4230574E+07   1.4225854E+07   1.3011471E+07   1.2948041E+07   1.3065868E+07   1.3134053E+07   1.4277970E+07   1.4273979E+07   1.3058976E+07   1.2994782E+07
    5.3400   1.3020924E+07   1.3090462E+07   1.4243535E+07   1.4238706E+07   1.2999604E+07   1.2934895E+07   1.3055362E+07   1.3125077E+07   1.4291746E+07   1.4287503E+07   1.3045257E+07   1.2979785E+07
    5.3500   1.3010123E+07   1.3081054E+07   1.4256158E+07   1.4251174E+07   1.2987270E+07   1.2921325E+07   1.3044945E+07   1.3116178E+07   1.4305171E+07   1.4300664E+07   1.3031380E+07   1.2964656E+07
    5.3600   1.2999759E+07   1.3072085E+07   1.4268428E+07   1.4263239E+07   1.2974464E+07   1.2907326E+07   1.3034601E+07   1.3107334E+07   1.4318215E+07   1.4313435E+07   1.3017410E+07   1.2949457E+07
    5.3700   1.2989851E+07   1.3063575E+07   1.4280328E+07   1.4274886E+07   1.2961187E+07   1.2892905E+07   1.3024330E+07   1.3098544E+07   1.4330847E+07   1.4325789E+07   1.3003388E+07   1.2934233E+07
    5.3800   1.2980415E+07   1.3055541E+07   1.4291845E+07   1.4286100E+07   1.2947446E+07   1.2878066E+07   1.3014153E+07   1.3089823E+07   1.4343039E+07   1.4337699E+07   1.2989339E+07   1.2919009E+07
    5.3900   1.2971461E+07   1.3047987E+07   1.4302964E+07   1.4296866E+07   1.2933253E+07   1.2862824E+07   1.3004105E+07   1.3081207E+07   1.4354767E+07   1.4349137E+07   1.2975263E+07   1.2903792E+07
    5.4000   1.2962994E+07   1.3040920E+07   1.4313673E+07   1.4307174E+07   1.2918624E+07   1.2847198E+07   1.2994242E+07   1.3072750E+07   1.4366009E+07   1.4360077E+07   1.2961145E+07   1.2888569E+07
    5.4100   1.2955011E+07   1.3034332E+07   1.4323958E+07   1.4317009E+07   1.2903582E+07   1.2831209E+07   1.2984630E+07   1.3064520E+07   1.4376745E+07   1.4370496E+07   1.2946949E+07   1.2873308E+07
    5.4200   1.2947499E+07   1.3028211E+07   1.4333808E+07   1.4326366E+07   1.2888156E+07   1.2814887E+07   1.2975347E+07   1.3056595E+07   1.4386959E+07   1.4380371E+07   1.2932625E+07   1.2857965E+07
    5.4300   1.2940450E+07   1.3022545E+07   1.4343215E+07   1.4335235E+07   1.2872376E+07   1.2798261E+07   1.2966477E+07   1.3049062E+07   1.4396641E+07   1.4389682E+07   1.2918112E+07   1.2842486E+07
    5.4400   1.2933841E+07   1.3017309E+07   1.4352166E+07   1.4343609E+07   1.2856278E+07   1.2781366E+07   1.2958104E+07   1.3042008E+07   1.4405782E+07   1.4398413E+07   1.2903344E+07   1.2826810E+07
    5.4500   1.2927650E+07   1.3012481E+07   1.4360658E+07   1.4351488E+07   1.2839897E+07   1.2764237E+07   1.2950310E+07   1.3035517E+07   1.4414376E+07   1.4406551E+07   1.2888254E+07   1.2810873E+07
    5.4600   1.2921855E+07   1.3008032E+07   1.4368682E+07   1.4358865E+07   1.2823271E+07   1.2746911E+07   1.2943167E+07   1.3029665E+07   1.4422423E+07   1.4414086E+07   1.2872778E+07   1.2794616E+07
    5.4700   1.2916428E+07   1.3003935E+07   1.4376236E+07   1.4365743E+07   1.2806435E+07   1.2729422E+07   1.2936734E+07   1.3024515E+07   1.4429924E+07   1.4421015E+07   1.2856859E+07   1.2777987E+07
    5.4800   1.2911342E+07   1.3000162E+07   1.4383316E+07   1.4372120E+07   1.2789425E+07   1.2711802E+07   1.2931057E+07   1.3020112E+07   1.4436883E+07   1.4427337E+07   1.2840454E+07   1.2760945E+07
    5.4900   1.2906573E+07   1.2996686E+07   1.4389922E+07   1.4377999E+07   1.2772273E+07   1.2694084E+07   1.2926157E+07   1.3016483E+07   1.4443308E+07   1.4433056E+07   1.2823536E+07   1.2743462E+07
    5.5000   1.2902098E+07   1.2993481E+07   1.4396056E+07   1.4383386E+07   1.2755006E+07   1.2676292E+07   1.2922037E+07   1.3013629E+07   1.4449206E+07   1.4438179E+07   1.2806095E+07   1.2725530E+07
    5.5100   1.2897894E+07   1.2990526E+07   1.4401718E+07   1.4388283E+07   1.2737650E+07   1.2658453E+07   1.2918678E+07   1.3011532E+07   1.4454589E+07   1.4442720E+07   1.2788141E+07   1.2707156E+07
    5.5200   1.2893944E+07   1.2987801E+07   1.4406916E+07   1.4392700E+07   1.2720221E+07   1.2640579E+07   1.2916037E+07   1.3010148E+07   1.4459469E+07   1.4446694E+07   1.2769705E+07   1.2688368E+07
    5.5300   1.2890231E+07   1.2985291E+07   1.4411653E+07   1.4396642E+07   1.2702739E+07   1.2622690E+07   1.2914051E+07   1.3009413E+07   1.4463858E+07   1.4450120E+07   1.2750835E+07   1.2669211E+07
    5.5400   1.2886747E+07   1.2982985E+07   1.4415937E+07   1.4400117E+07   1.2685209E+07   1.2604791E+07   1.2912639E+07   1.3009244E+07   1.4467771E+07   1.4453020E+07   1.2731598E+07   1.2649744E+07
    5.5500   1.2883479E+07   1.2980873E+07   1.4419777E+07   1.4403136E+07   1.2667641E+07   1.2586889E+07   1.2911707E+07   1.3009542E+07   1.4471222E+07   1.4455418E+07   1.2712073E+07   1.2630042E+07
    5.5600   1.2880425E+07   1.2978950E+07   1.4423181E+07   1.4405707E+07   1.2650037E+07   1.2568985E+07   1.2911148E+07   1.3010197E+07   1.4474226E+07   1.4457341E+07   1.2692349E+07   1.2610186E+07
    5.5700   1.2877576E+07   1.2977211E+07   1.4426160E+07   1.4407842E+07   1.2632397E+07   1.2551081E+07   1.2910851E+07   1.3011095E+07   1.4476800E+07   1.4458813E+07   1.2672524E+07   1.2590267E+07
    5.5800   1.2874933E+07   1.2975656E+07   1.4428725E+07   1.4409551E+07   1.2614721E+07   1.2533173E+07   1.2910704E+07   1.3012120E+07   1.4478957E+07   1.4459863E+07   1.2652694E+07   1.2570373E+07
    5.5900   1.2872490E+07   1.2974279E+07   1.4430885E+07   1.4410843E+07   1.2597008E+07   1.2515261E+07   1.2910600E+07   1.3013160E+07   1.4480714E+07   1.4460516E+07   1.2632953E+07   1.2550592E+07
    5.6000   1.2870245E+07   1.2973079E+07   1.4432655E+07   1.4411733E+07   1.2579256E+07   1.2497343E+07   1.2910440E+07   1.3014113E+07   1.4482085E+07   1.4460798E+07   1.2613388E+07   1.2531003E+07
    5.6100   1.2868192E+07   1.2972053E+07   1.4434043E+07   1.4412231E+07   1.2561472E+07   1.2479423E+07   1.2910140E+07   1.3014892E+07   1.4483085E+07   1.4460730E+07   1.2594074E+07   1.2511677E+07
    5.6200   1.2866323E+07   1.2971189E+07   1.4435063E+07   1.4412351E+07   1.2543654E+07   1.2461500E+07   1.2909630E+07   1.3015426E+07   1.4483728E+07   1.4460336E+07   1.2575072E+07   1.2492668E+07
    5.6300   1.2864628E+07   1.2970482E+07   1.4435724E+07   1.4412103E+07   1.2525819E+07   1.2443588E+07   1.2908861E+07   1.3015664E+07   1.4484028E+07   1.4459632E+07   1.2556424E+07   1.2474016E+07
    5.6400   1.2863091E+07   1.2969911E+07   1.4436040E+07   1.4411500E+07   1.2507974E+07   1.2425693E+07   1.2907805E+07   1.3015577E+07   1.4483998E+07   1.4458636E+07   1.2538156E+07   1.2455745E+07
    5.6500   1.2861695E+07   1.2969463E+07   1.4436020E+07   1.4410557E+07   1.2490143E+07   1.2407837E+07   1.2906452E+07   1.3015156E+07   1.4483649E+07   1.4457361E+07   1.2520275E+07   1.2437861E+07
    5.6600   1.2860415E+07   1.2969111E+07   1.4435674E+07   1.4409285E+07   1.2472343E+07   1.2390037E+07   1.2904815E+07   1.3014414E+07   1.4482995E+07   1.4455816E+07   1.2502771E+07   1.2420352E+07
    5.6700   1.2859228E+07   1.2968829E+07   1.4435015E+07   1.4407699E+07   1.2454608E+07   1.2372323E+07   1.2902923E+07   1.3013383E+07   1.4482045E+07   1.4454009E+07   1.2485618E+07   1.2403194E+07
    5.6800   1.2858101E+07   1.2968586E+07   1.4434050E+07   1.4405810E+07   1.2436966E+07   1.2354722E+07   1.2900820E+07   1.3012110E+07   1.4480810E+07   1.4451947E+07   1.2468778E+07   1.2386352E+07
    5.6900   1.2857002E+07   1.2968347E+07   1.4432793E+07   1.4403635E+07   1.2419455E+07   1.2337268E+07   1.2898562E+07   1.3010651E+07   1.4479299E+07   1.4449634E+07   1.2452203E+07   1.2369779E+07
    5.7000   1.2855896E+07   1.2968077E+07   1.4431250E+07   1.4401185E+07   1.2402113E+07   1.2319997E+07   1.2896210E+07   1.3009073E+07   1.4477521E+07   1.4447070E+07   1.2435841E+07   1.2353428E+07
    5.7100   1.2854747E+07   1.2967737E+07   1.4429431E+07   1.4398474E+07   1.2384979E+07   1.2302946E+07   1.2893829E+07   1.3007443E+07   1.4475484E+07   1.4444259E+07   1.2419639E+07   1.2337249E+07
    5.7200   1.2853517E+07   1.2967289E+07   1.4427350E+07   1.4395520E+07   1.2368093E+07   1.2286151E+07   1.2891480E+07   1.3005825E+07   1.4473195E+07   1.4441201E+07   1.2403548E+07   1.2321196E+07
    5.7300   1.2852171E+07   1.2966695E+07   1.4425013E+07   1.4392333E+07   1.2351495E+07   1.2269652E+07   1.2889218E+07   1.3004277E+07   1.4470660E+07   1.4437898E+07   1.2387527E+07   1.2305231E+07
    5.7400   1.2850675E+07   1.2965921E+07   1.4422435E+07   1.4388931E+07   1.2335221E+07   1.2253479E+07   1.2887088E+07   1.3002844E+07   1.4467886E+07   1.4434351E+07   1.2371547E+07   1.2289326E+07
    5.7500   1.2848997E+07   1.2964933E+07   1.4419624E+07   1.4385327E+07   1.2319304E+07   1.2237665E+07   1.2885118E+07   1.3001557E+07   1.4464880E+07   1.4430566E+07   1.2355593E+07   1.2273469E+07
    5.7600   1.2847107E+07   1.2963702E+07   1.4416595E+07   1.4381539E+07   1.2303777E+07   1.2222238E+07   1.2883320E+07   1.3000427E+07   1.4461646E+07   1.4426546E+07   1.2339665E+07   1.2257659E+07
    5.7700   1.2844984E+07   1.2962205E+07   1.4413358E+07   1.4377578E+07   1.2288660E+07   1.2207220E+07   1.2881690E+07   1.2999449E+07   1.4458192E+07   1.4422300E+07   1.2323784E+07   1.2241917E+07
